,Date,Open,High,Low,Close,Volume,IBR,CCI,SMA50,SMA200,RSI2,RSI5,EMA8,ER,EMA_100,Stoch,StochAboveSlow,Sell,Buy,LongTradeIn,LongTradeOut,HoldLong,DaysInTrade,ProfitableCloses,RollingPnL,TradePnL,RunningMax,Drawdown
36,2022-06-10,12301.5,12338.75,11823.0,11840.0,617395.0,0.03296170625302957,-69.50000094030716,,,3.501946661689317,23.722025389228037,12359.249325253317,0.1958533050941924,12548.625875684218,19.265887509130753,False,False,True,True,False,False,0,0,190.0,0.0,23775.0,23585.0
37,2022-06-13,11768.0,11772.5,11254.5,11296.5,530220.0,0.08108108108108109,-162.72132515962625,,,1.3282672036275471,15.40608551570675,12123.082808530358,0.5784734582766202,12502.04977901286,2.4841046872689634,False,False,True,False,False,True,1,0,-10680.0,-10870.0,23775.0,34455.0
38,2022-06-14,11334.25,11505.5,11205.0,11314.25,378134.0,0.36356073211314477,-152.8280489704821,,,5.17283518581938,16.599623940112977,11943.3421844125,0.5611245656523113,12458.62191501803,6.277833644591294,False,False,True,False,False,True,2,0,-10325.0,-10515.0,23775.0,34100.0
39,2022-06-15,11329.75,11759.25,11327.75,11593.75,265812.0,0.6164542294322132,-102.54001090961982,,,57.420603338021955,34.72665308235645,11865.655032320834,0.3741815694322291,12427.52203367399,22.33874443327108,True,False,False,False,True,True,3,0,-4735.0,-4925.0,23775.0,28510.0
40,2022-06-16,11608.5,11737.75,11036.75,11124.75,146538.0,0.12553495007132667,-126.4831398562742,,,20.15407688776486,23.852532168984155,11701.00946958287,0.6589681504935743,12381.420585647695,4.610951008645533,False,False,False,False,False,False,0,0,-4735.0,0.0,23775.0,28510.0
41,2022-06-17,11178.5,11290.0,11130.25,11130.3896484375,731831.0,0.0008741686228482004,-128.5043822456156,,,21.381196168918393,24.209259661278864,11574.2050648839,0.6051872779229921,12337.82948653678,4.906452629682997,False,False,True,True,False,False,0,0,-4735.0,0.0,23775.0,28510.0
43,2022-06-21,11332.5,11678.25,11273.75,11577.25,657209.0,0.7503090234857849,-78.13299832581546,,,77.11559965137482,48.23010182144434,11574.881717131922,0.37505702034485905,12311.720483060755,28.320670683783074,True,False,False,False,False,True,1,0,4202.20703125,8937.20703125,23775.0,19572.79296875
44,2022-06-22,11579.75,11745.75,11320.5,11565.75,638960.0,0.5767195767195767,-67.69930256285497,,,74.40084366872485,47.743335117129845,11572.852446658162,0.43313486437954823,12286.479617901357,27.718103222425988,True,False,False,False,False,True,2,0,3972.20703125,8707.20703125,23775.0,19802.79296875
45,2022-06-23,11542.75,11766.75,11460.5,11737.5,630125.0,0.9044897959183673,-52.060832845532445,,,87.52185761140119,56.028206705071014,11609.440791845238,0.3227377124483234,12268.161275638091,36.717317264867695,True,False,False,False,True,True,3,0,7407.20703125,12142.20703125,23775.0,16367.79296875
46,2022-06-24,11687.75,12148.5,11684.75,12140.5,563303.0,0.9827493261455525,-9.390761554672588,,,96.33573446475515,69.98533140081219,11727.453949212962,0.04832045985270343,12263.958491411597,62.24446637529959,True,False,False,False,False,False,0,0,7407.20703125,0.0,23775.0,16367.79296875
47,2022-06-27,12137.5,12262.0,11994.25,12040.5,565803.0,0.17273576097105509,5.077154242461235,,,71.33108286309138,63.71266068781314,11797.019738276747,0.08188686951194608,12256.697195279388,57.48031496062992,True,False,False,False,False,False,0,0,7407.20703125,0.0,23775.0,16367.79296875
48,2022-06-28,12076.25,12174.25,11661.5,11674.25,634694.0,0.024865919063871283,-25.570770476620943,,,24.586260906069626,45.17571590880151,11769.737574215247,0.16631810676940012,12238.007767525996,36.506800286327845,False,False,False,False,False,False,0,0,7407.20703125,0.0,23775.0,16367.79296875
49,2022-06-29,11680.5,11749.0,11564.5,11691.0,590173.0,0.6856368563685636,-43.42870431367939,,,28.85098332204693,46.0726665638911,11752.240335500748,0.1659508864662482,12220.668537759408,38.73020571259435,False,False,False,False,False,False,0,0,7407.20703125,0.0,23775.0,16367.79296875
50,2022-06-30,11691.5,11696.75,11351.0,11529.5,738071.0,0.5162689804772235,-57.71474422443962,12346.24779296875,,13.800957845893961,38.484320430852634,11702.742483167249,0.0298524799628296,12199.017224583278,37.845622119815665,True,False,False,False,False,False,0,0,7407.20703125,0.0,23775.0,16367.79296875
51,2022-07-01,11507.5,11629.75,11381.75,11611.25,605401.0,0.9254032258064516,-50.492974350269535,12298.37779296875,,43.59096088939418,44.290110502627506,11682.410820241194,0.2756373937677054,12180.814785319282,46.888390124464394,True,False,False,False,False,False,0,0,7407.20703125,0.0,23775.0,16367.79296875
52,2022-07-05,11606.0,11815.75,11389.25,11808.5,790937.0,0.9830011723329426,-24.566688567617675,12259.98279296875,,78.85509097158449,56.63426785007003,11710.430637965374,0.34657403862806824,12169.41198017171,62.98714548051418,True,False,False,False,False,False,0,0,7407.20703125,0.0,23775.0,16367.79296875
53,2022-07-06,11820.25,11974.25,11727.75,11880.25,649912.0,0.6186612576064908,17.95591531807753,12230.51779296875,,85.46540715037882,60.603460135096135,11748.168273973068,0.1915902624091053,12160.650717137198,68.84309324627627,True,False,False,False,False,False,0,0,7407.20703125,0.0,23775.0,16367.79296875
54,2022-07-07,11901.25,12168.5,11836.5,12138.5,550463.0,0.9096385542168675,68.43301100170767,12202.57279296875,,95.52840438821093,72.09476932656848,11834.908657534608,0.31327772460002734,12159.986548496523,89.92042440318302,True,False,False,False,False,False,0,0,7407.20703125,0.0,23775.0,16367.79296875
55,2022-07-08,12115.0,12211.0,11952.5,12152.0,640445.0,0.7717601547388782,98.53207248518609,12185.29279296875,,95.83023254540927,72.61668566569492,11905.373400304696,0.24820359281437127,12159.749492992158,90.28053898829246,True,False,False,False,False,False,0,0,7407.20703125,0.0,23775.0,16367.79296875
56,2022-07-11,12149.75,12149.75,11853.0,11884.25,578336.0,0.10530749789385004,76.11798976433245,12162.79779296875,,26.05881265785675,49.6123100778953,11900.679311348096,0.16696530379540642,12151.65215997074,61.77586643055907,False,False,False,False,False,False,0,0,7407.20703125,0.0,23775.0,16367.79296875
57,2022-07-12,11900.5,12025.5,11712.0,11779.0,607949.0,0.21371610845295055,45.45924352260309,12129.28279296875,,16.57266345770148,42.92985449240501,11873.639464381851,0.1698051948051948,12140.80340195269,48.698884758364315,False,False,True,True,False,False,0,0,7407.20703125,0.0,23775.0,16367.79296875
58,2022-07-13,11780.0,11970.0,11479.25,11762.25,732270.0,0.5766683647478349,11.646053046226347,12107.48779296875,,14.851832989684581,41.80957821970529,11848.886250074775,0.07391852162956741,12129.884503596697,45.142700329308454,False,False,False,False,False,True,1,0,7072.20703125,-335.0,23775.0,16702.79296875
59,2022-07-14,11729.5,11835.0,11511.25,11797.5,654560.0,0.8841698841698842,-0.9905505107043355,12081.97779296875,,40.74748582216263,45.54756168499357,11837.467083391492,0.0880893300248139,12120.383197826432,49.01207464324918,True,False,False,False,False,True,2,0,7777.20703125,370.0,23775.0,15997.79296875
60,2022-07-15,11810.5,12021.5,11740.25,12007.5,560980.0,0.9502222222222222,61.08591547378607,12060.37779296875,,87.18480057790264,63.16702993365645,11875.25217597116,0.3801192842942346,12117.18449462824,72.06366630076839,True,False,False,False,True,True,3,0,11977.20703125,4570.0,23775.0,11797.79296875
61,2022-07-18,12043.5,12186.5,11857.0,11907.0,553676.0,0.15174506828528073,73.05110122283,12027.89279296875,,49.81615867363849,52.92288416113683,11882.30724797757,0.2317335945151812,12111.279022939234,64.65116279069767,True,False,False,False,False,False,0,0,11977.20703125,0.0,23775.0,11797.79296875
62,2022-07-19,11909.5,12328.5,11889.5,12274.0,585591.0,0.8758542141230068,127.51608097652226,12016.21279296875,,87.85005558909383,72.9485206439901,11969.35008176033,0.3219225449515906,12115.813320388099,94.42455242966751,True,False,False,False,False,False,0,0,11977.20703125,0.0,23775.0,11797.79296875
63,2022-07-20,12330.5,12517.5,12235.75,12465.25,643607.0,0.8145519077196096,189.4785257767819,12011.60279296875,,93.2119436140092,78.81788631266758,12079.550063591369,0.3736825295432769,12125.472651752372,95.52078868409772,True,False,False,False,False,False,0,0,11977.20703125,0.0,23775.0,11797.79296875
64,2022-07-21,12440.0,12655.25,12373.5,12640.0,605066.0,0.9458740017746229,204.27780540361363,12020.52779296875,,96.24236791882544,83.02462299945375,12204.094493904398,0.3383940620782726,12139.58486689744,98.80251276010993,True,False,False,False,False,False,0,0,11977.20703125,0.0,23775.0,11797.79296875
65,2022-07-22,12559.25,12698.5,12343.75,12423.5,634548.0,0.2248062015503876,158.24650681920906,12022.01779296875,,45.69506372751117,63.49594808911189,12252.851273036755,0.16112759643916913,12147.313026724836,78.9956081726179,False,False,False,False,False,False,0,0,11977.20703125,0.0,23775.0,11797.79296875
66,2022-07-25,12444.5,12498.5,12266.5,12354.5,491612.0,0.3793103448275862,108.4262954538231,12029.71279296875,,34.23428463023674,58.05577756729414,12275.439879028589,0.31640033641715726,12152.91112218616,71.7859339758048,False,False,True,True,False,False,0,0,11977.20703125,0.0,23775.0,11797.79296875
67,2022-07-26,12311.25,12334.0,12072.0,12112.5,536287.0,0.15458015267175573,51.981852073294924,12033.01779296875,,12.406850716888655,42.203510880467604,12239.231017022235,0.20548367221195318,12151.82705679795,51.937666598318636,False,False,True,False,False,True,1,0,7137.20703125,-4840.0,23775.0,16637.79296875
68,2022-07-27,12192.0,12690.0,12191.75,12619.0,634889.0,0.8575012543903663,120.28097794119921,12037.74279296875,,76.12562909444424,66.28693579592522,12323.624124350628,0.4055141403384215,12164.271986754247,93.47959811359442,True,False,False,False,False,True,2,0,17267.20703125,5290.0,23775.0,6507.79296875
69,2022-07-28,12580.0,12948.0,12449.0,12737.5,645261.0,0.5781563126252505,148.79667914668465,12047.59779296875,,82.18837887659838,69.94899006670003,12415.5965411616,0.42805100182149364,12179.438407080701,85.66808510638297,True,False,False,False,True,True,3,0,19637.20703125,7660.0,23775.0,4137.79296875
70,2022-07-29,12920.25,13012.0,12744.25,12971.5,592416.0,0.8487394957983193,167.84747235472483,12055.82279296875,,91.10716187958307,76.30276404228212,12539.130643125689,0.43423423423423424,12200.25614692453,97.35769042570543,True,False,False,False,False,False,0,0,19637.20703125,0.0,23775.0,4137.79296875
71,2022-08-01,12981.0,13108.75,12851.75,12962.5,622511.0,0.43093385214007784,156.39908785340586,12076.36279296875,,87.72808969603697,75.53494781221985,12633.212722431092,0.49588912379610056,12220.161183120126,91.02485424976987,False,False,False,False,False,False,0,0,19637.20703125,0.0,23775.0,4137.79296875
72,2022-08-02,12974.25,13097.0,12814.75,12924.5,674564.0,0.3888396811337467,130.90229079008878,12097.28779296875,,66.80502987698999,71.72566929706011,12697.943228557517,0.3614893025840511,12238.438738874069,88.46635367762129,False,False,False,False,False,False,0,0,19637.20703125,0.0,23775.0,4137.79296875
73,2022-08-03,12921.0,13310.25,12867.25,13271.5,690056.0,0.912528216704289,147.80595061644584,12125.90279296875,,93.80198774278742,82.05533157775922,12825.400288878069,0.4123513617184503,12265.082818056666,97.53184713375796,True,False,False,False,False,False,0,0,19637.20703125,0.0,23775.0,4137.79296875
74,2022-08-04,13247.0,13356.0,13184.75,13327.0,542680.0,0.8306569343065694,149.82123903692542,12151.73779296875,,95.08155675708417,83.27681166567942,12936.866891349608,0.3741830065359477,12292.308068355303,98.0653769179453,True,False,False,False,False,False,0,0,19637.20703125,0.0,23775.0,4137.79296875
75,2022-08-05,13327.25,13384.5,13085.0,13228.75,687792.0,0.47996661101836396,122.79219354352725,12180.89279296875,,54.93063739549002,72.37520846727269,13001.729804383029,0.468781836704992,12316.17710964296,89.58193979933111,False,False,False,False,False,False,0,0,19637.20703125,0.0,23775.0,4137.79296875
76,2022-08-08,13227.75,13419.25,13120.5,13183.25,597182.0,0.2100418410041841,110.68695131677623,12205.71279296875,,39.48667823839441,67.2769546178231,13042.067625631245,0.48915449313855686,12338.153018895924,82.48283540545556,False,False,True,True,False,False,0,0,19637.20703125,0.0,23775.0,4137.79296875
77,2022-08-09,13206.25,13233.75,12963.25,13031.5,553704.0,0.25231053604436227,76.74421363196717,12220.75779296875,,13.732639922382148,52.00474393594599,13039.719264379857,0.5729426433915212,12355.628987062286,71.21915012061606,False,False,True,False,False,True,1,0,16602.20703125,-3035.0,23775.0,7172.79296875
78,2022-08-10,13050.0,13408.0,12982.0,13392.0,602069.0,0.9624413145539906,95.13799779934874,12235.04279296875,,78.95330448521712,71.330653905161,13118.003872295445,0.5301783264746228,12381.610568972004,97.97736129151976,True,False,False,False,False,True,2,0,23812.20703125,4175.0,23812.20703125,0.0
79,2022-08-11,13380.5,13575.0,13285.0,13311.25,614816.0,0.09051724137931035,106.314593402866,12248.33779296875,,58.97791058945458,64.10344985663987,13160.94745622979,0.4039781728568914,12404.794287841452,82.45176314038589,False,False,False,False,True,True,3,0,22197.20703125,2560.0,23812.20703125,1615.0
80,2022-08-12,13344.25,13583.25,13312.0,13577.75,500647.0,0.9797235023041475,112.92648133862136,12268.87279296875,,84.63577214966784,74.68478425544735,13253.57024373428,0.41731199449320255,12433.896444306045,99.63606286186932,True,False,False,False,False,False,0,0,22197.20703125,0.0,23812.20703125,1615.0
81,2022-08-15,13571.5,13706.0,13495.25,13681.25,463768.0,0.8825622775800712,127.60098945100621,12284.62279296875,,89.65943185836278,77.85390020422363,13348.610189571107,0.4645338503797059,12464.69023717475,98.36552748885588,True,False,False,False,False,False,0,0,22197.20703125,0.0,23812.20703125,1615.0
82,2022-08-16,13674.75,13740.75,13522.75,13658.25,555979.0,0.6215596330275229,121.04695331216335,12306.76779296875,,78.28326651601388,75.23759211838609,13417.419036333084,0.4788709414260075,12494.012756560665,93.61331526998258,False,False,False,False,False,False,0,0,22197.20703125,0.0,23812.20703125,1615.0
83,2022-08-17,13658.0,13672.0,13406.25,13493.25,610667.0,0.3273753527751646,91.41802862384671,12324.53279296875,,27.755294961109257,57.814926288910506,13434.270361592398,0.16422884650990557,12518.444873383625,75.16307074761666,False,False,False,False,False,False,0,0,22197.20703125,0.0,23812.20703125,1615.0
84,2022-08-18,13503.0,13575.5,13410.75,13523.25,530513.0,0.6828528072837633,80.95994553500525,12340.76779296875,,41.48848869346285,59.92409066610518,13454.043614571865,0.14814115870919042,12542.899445134097,76.51187904967603,False,False,False,False,False,False,0,0,22197.20703125,0.0,23812.20703125,1615.0
85,2022-08-19,13534.25,13534.5,13228.75,13268.5,618758.0,0.13000817661488143,45.95539971711952,12353.82279296875,,9.811845390733083,39.14799018244697,13412.81170022256,0.026835443037974683,12560.479105217302,49.00107991360691,False,False,True,True,False,False,0,0,22197.20703125,0.0,23812.20703125,1615.0
86,2022-08-22,13226.5,13226.5,12874.5,12909.75,599946.0,0.10014204545454546,-33.49321232312761,12366.51779296875,,3.1144760608591895,24.310844516392933,13301.020211284213,0.15241014210086376,12568.90386298493,4.865483686319405,False,False,True,False,False,True,1,0,15022.20703125,-7175.0,23812.20703125,8790.0
87,2022-08-23,12933.75,13018.5,12823.5,12896.5,570278.0,0.37435897435897436,-73.10886700467444,12387.64779296875,,2.9649801521258468,23.89278165798322,13211.126830998832,0.08152173913043478,12576.771822511426,7.958571817934042,False,False,True,False,False,True,2,0,14757.20703125,-7440.0,23812.20703125,9055.0
88,2022-08-24,12892.0,13011.25,12825.75,12929.75,503227.0,0.5606469002695418,-84.05338480987633,12420.31279296875,,21.80317194946042,27.788041624166155,13148.598646332424,0.34788334901222956,12585.213803683479,11.58353774870537,True,False,False,False,True,True,3,0,15422.20703125,-6775.0,23812.20703125,8390.0
89,2022-08-25,12944.0,13161.5,12925.0,13156.0,543666.0,0.9767441860465116,-46.9777334366753,12457.14779296875,,78.52932553290896,49.68961061834519,13150.243391591885,0.10530778361878922,12598.809040081956,36.24965930771327,True,False,False,False,False,False,0,0,15422.20703125,0.0,23812.20703125,8390.0
90,2022-08-26,13153.75,13220.0,12557.5,12620.5,753862.0,0.09509433962264151,-132.4557299141397,12477.68279296875,,17.7108829271522,26.18937719799669,13032.522637904798,0.5491180266743152,12599.32361811355,5.3243186139869,False,False,False,False,False,False,0,0,15422.20703125,0.0,23812.20703125,8390.0
91,2022-08-29,12485.0,12610.25,12401.5,12492.75,693093.0,0.437125748502994,-194.8008890881249,12505.04279296875,,12.932207602026537,22.95235758686762,12912.573162814842,0.6724186704384724,12596.805230558699,6.813515027067388,False,False,False,False,False,False,0,0,15422.20703125,0.0,23812.20703125,8390.0
92,2022-08-30,12503.5,12658.25,12247.5,12358.75,797462.0,0.27084601339014,-187.20489075002848,12529.61,,8.257944478458683,19.75145056928237,12789.501348855989,0.6917753526750067,12591.201321823912,7.4501925330654615,True,False,True,True,False,False,0,0,15422.20703125,0.0,23812.20703125,8390.0
